id,textOriginal,authorChannelId,authorDisplayName,likeCount,publishedAt
UgyI3v4wj937dyrBi0d4AaABAg,"seneng sekali kalau lihat kota jogja, kota yg indah nan bersejarah. Apalagi Candy Prambanan wow keren banget, wisata kelas Dunia. Bikin betah mas !! Selamat berwisata.",UCxylfq8mGVSE1uETHWlESDg,@explore413,10,2022-06-05T10:21:27Z
Ugx3xvfHY6qGQDh-b3N4AaABAg,informasi yang sangat lengkap tentang candi prambanan dan sejarahnya..jadi kangen Jogja❤❤...tetap semangat Mas 💪💪 salam sehat selalu dari Jakarta👍👍,UCWRp7n6XTeO42t2f-R6wk3g,@kotakumaju4588,9,2022-10-29T14:30:02Z
UgxYxhueH2UugYFweiR4AaABAg,Teruskan mas bikin vlog ttg budaya sejarah sendiri...  Kita harus bangga akn budaya sendiri yg begitu indah dan beragam ❤,UCzmKUCfQ5zsHa4lwBKnhRrQ,@maryatin1693,9,2023-04-10T08:15:41Z
Ugwcg49FSD1rBIEmoyt4AaABAg,"😍video yang selalu mengobAti rasa kangen akan indonesia.last ke Prambanan 2018 , Jogja mmg istimewa",UCRBpI3XVdD1uK3RelocDtJA,@RAHMAWATIVLOG,9,2022-03-11T04:23:43Z
UgxK7amIm9Joh-O6c8Z4AaABAg,Mantap om... Candi yang sangat megah. Terakhir kesana tahun 2018.... 👍👍👍,UCdtk74O-f29YLqTiXkk02_w,@ajengyeyen7247,9,2022-03-11T23:36:01Z
UgyKPwoy9klOC5xjY8B4AaABAg,Candi Prambanan dilanjutkan ke candi sewu. Sy belum tahu candi 1000 benar2  sewu mantap penjelasannya  lengkap  Boss,UC3-1reRcA1GggUPT-5zETcA,@pakjokodks5957,9,2022-05-04T05:24:52Z
UgzW4j5EqthdBhwgaXh4AaABAg,Begitu hebatnya leluhur Hindu jaman dulu.... sampai peninggalan sekarang dinikmati oleh generasi sekarang... selain tempat sembahyang...bisa sebagai obyek wisata.. secara otomatis dpt pendapatan... BANGGA JADI UMAT' HINDU,UCm4Jc8RUr2vEzuYExBvQQww,@godelbaliselamat7197,8,2022-05-25T11:39:34Z
UgzkgZVjD8kPz233vzB4AaABAg,Inilah leluhur kita sebenarnya semoga anak cucu kita kelak tau jati diri Jawa Nusantara dengan adanya banyak candi2 ditanah jawa,UC1ODcQk23bn5YtAYFsqZtZg,@sukocombakung1740,8,2022-11-27T23:09:52Z
UgwiFQmRMxHeCHfIwel4AaABAg,"Trimakasih kepada bapak pemandu wisata atas penjelasannya,semoga peninggalan sejarah kita terjaga kelestariannya,trimakasih.👍👍👍.",UCLfyFCG2qCix5j7NNeouAhA,@idapedandagderaikawisunia6427,7,2023-01-25T10:38:42Z
Ugydjv0RR5M_2OkE8Dl4AaABAg,Inilah bukti sejarah kebudayaan dan peradaban indonesia yg sdh ada sejak ratusan tahun bahkan ribuan yg lalu...,UC_nArq8gAncnnvSCx31PtiA,@jeffsumanti2263,7,2022-06-05T01:44:11Z
Ugz4jffcoha5zTmpwct4AaABAg,"Peninggalan/ warisan leluhur yang wajib kita lestarikan bersama, bukti nyata kehebatan leluhur kita.",UCJnAW6zKPjo3OHqRwFM7gGQ,@budihariyanto6162,7,2022-11-24T05:22:03Z
UgykPqZnenkWgim54Wp4AaABAg,Rahayu...bangga dan sembah bakti kepada Leluhur Nusantara.... smoga generasi muda memahami kebesaran dan kejayaan untuk spirit bahwa kita tdk kalah dr bangsa lain. NKRI harga mati....🙏,UCsTDh6MA99JZhwig5IzfjpA,@Gede-lz7ve,6,2023-02-28T07:11:41Z
UgzR8AwpvaIH1hrvuK94AaABAg,"Inilah kehebatan para leluhur / nenek moyang Nusantara yg harus di lestarikan, karna banyak orang yg mulai binggung mencari asal usul leluhurnya sendiri ,padahal sudah ada di daerah kita sendiri  yg sdh menjadi aikon dunia karna kesakralannya dan kehindahannya, siapa yg masih melestarikan warisan leluhur budaya sendiri akan menemukan perdamaian yg abadi
Rahayu Rahayu rahayu",UCaeqs6uB9r_hG-RYolyqcXA,@ketutberata6002,6,2022-07-28T04:46:45Z
UgwW-RC6OH9rYPh0ZgV4AaABAg,mantap jogja selalu bikin kangen... btw ini ambil video pakai camera apa mas?,UC7A7MctgULauuJp6vNJzz0Q,@briankidsfood2937,6,2022-03-15T13:36:25Z
UgwkQCDXNaxQULXwwLB4AaABAg,"Alhamdulilah kanan kiri / lingungan Candi telah rapi dg tamanan menambah indah halamannya,  Tetap indah Yogyaku",UCqk96oS4NCJziimzqUfxDow,@supijadisupi5686,6,2023-05-19T14:07:27Z
UgztM5mzwhjSjD2zsah4AaABAg,"Bukti nyata sejarah jaman hindu, Indonesia kaya budaya dari jaman dahulu Terima kasih sudah berbagi videonya",UCa6IQLWI0kvYBk1Ilfu4j1w,@DailyVlog80,6,2023-02-17T12:36:03Z
UgxqutVzaHR5U24SpJ54AaABAg,"Gak bisa dibayangkan, luar biasa sekali 🙏🙏🙏🙏proud to be hindu, swaha",UC8dd8ETFz7B2ogC5xlcZHJA,@rossiaditya1616,6,2022-07-07T08:52:50Z
UgxicLGN-ilcGrNUeOR4AaABAg,indah nya candi Prambanan🇲🇨🇲🇨🇲🇨🇲🇨,UCib_Tsi6sLBRk6ksaM84q9A,@bambangrismanto4002,5,2022-05-26T06:16:18Z
Ugw6UiOqICRUlRxSkop4AaABAg,"Candi ini sangat indah. Biarpun lahir dan besar di Jogja, aku masih selalu ingin mengunjungi Prambanan apalagi di sore hari. Syahdu.
Makasih buat videonya Mbak, selalu enak ditonton",UCpQwJpUf7aooDfQqMB8uZGA,@krisbotsi4843,5,2022-03-11T10:10:46Z
Ugwj7LT1na410oG-NcB4AaABAg,"bangga sy sebagai umat hindu,,",UCVZ08BmNkMg3LEJ4qvqVsrA,@herylee6262,5,2022-04-26T11:45:08Z
UgxBUAXJncpVAJwCZD54AaABAg,Sungguh peninggalan leluhur yg sangat luar biasa..❤️🇮🇩🙏🙏,UC_aTugijSAow7QPTxFSo0Ew,@darmayasaputu9862,5,2022-06-22T12:15:45Z
UgzBpBafPbgv3cbhIJN4AaABAg,Tanah Jawa itu indah bngt asli,UCMEZtvgbVngx_VucFzG1O9Q,@fajarialfan8814,5,2022-05-02T07:48:22Z
UgwYgk4hci986KuDVoh4AaABAg,"Inilah bukti leluhur kita jaman dulu yg sangat pintar dan canggih  ,maka perlu untuk  kita ini menghargainya dan harus tahu  candi candi buatan leluhur kita supaya tidk  lupa atas pninggalan leluhur kita, salam Rahayu samudayanipun ,matur sembah nuwun,",UC84RVCh3qmuOlY-aXOB3gnw,@tumirann9188,5,2023-02-07T13:10:31Z
9_dG5njwEfB9_dqWpTSSGU,Salam rahayu untuk saudaraku di Bali.. Semoga sehat selalu.. Makasih.. Maturnuwun Mas Suartajaya🙏🙏... Kalau tidak kita siapa lagi yang menjaga dan merawat karya agung budaya nenek moyang... Salam dari Jogja.. Salam lestari👍,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,4,2022-04-10T16:25:22Z
UgwbYDl0G0e5_pQDIQ94AaABAg,Cinta budaya negeri sendiri. Informasi lain seperti stasiun kereta juga diterangkan disini sambil perjalanan menuju ke candi. Good job,UCOGywI4JYEoI-Tn_93EuwKw,@senapantrs2426,4,2023-03-29T09:14:06Z
UgwAzatngeRy5FQ6fmt4AaABAg,"Alhamdulillah Udh Lihat Secara Langsung Pertengahan Mei Kemarin ... 
Sungguh Luar Biasa Candi Prambanan ini ,, Sangat mengagumkan Cerita Sejarahnya ...",UCc8Us_uuW9Ywx9rFGHZyE_A,@rosiah6344,4,2022-06-08T02:17:33Z
Ugz1sKWEhgjSI38ySs94AaABAg,"Itulah peningalan leluhur nusantara yg adhi luhung.. aura candi prambanan bigitu menakjubkan,sehingga rata2 orang bali dapat dipastikan pernah sowan sujud bhakti ke tanah jawa..karena sebagian besar orang bali leluhurnya dari jawa…astungkara kami punya anak 3 .. tiga2 nya dinas di jawa..salam dari gianyar bali… rahayu 🙏",UCYgBeWsJAQl0LcaESG8W9LA,@gedeyohartana320,4,2022-06-05T00:57:07Z
9_dG5njwEfB9dmvf439TX5,Entah berapa kali sy telah dtg di Candi prambanan .rasanya tk pernah bosan .bahkan kagum dg. Susunan candi dan halusnya patung yg ada disana.  Nenek moyang / leluhur kita menunjukan hasil maha karya yg luar biasa. Dmkian pula dg borobudur yg sangat megah. Merupakan warisan budaya yg sangat tinggi filosopinya .,UClO7s9C1rTIl8MvNFGXvzVw,@suharyono7515,4,2022-07-22T15:09:03Z
UgwJncRiO0jKGBvFV1p4AaABAg,Saya suka lihat candi Prambanan 👍👍,UC8RlOYqRUBHlA6FoUqMZuHQ,@eriyanti5271,4,2022-04-28T13:15:10Z
9_dG5njwEfB9au4SApneOU,"Hati2 lho  
Nanti   di aku i FAHMI BASHA  sebagai  PENINGGALAN NABI SULAIMAN  lagi ....
Seperti hal nya BORO BUDUR   yg  dianggap  punya Nabi SULAIMAN ....",UC5Ze4h5hGOM-4cKn-ZBcCng,@CRNGarp,4,2022-05-11T20:15:02Z
9ZQDK7XIYX-9ZQd9gpMWbC,👍👍saran yang bagus.. Makasih Mas Bro.. Gunungkidul👍.. 🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,4,2022-03-11T07:27:51Z
UgwUBlKj_62IZTZOC_p4AaABAg,"Mahakarya yg luar biasa di luar nalar manusia, sungguh hebat nenek moyang kita jaman dulu , meskipun blm ada mesin "" bor, gerenda, apalagi crane, sungguh nilai sejarah yg luar biasa",UCQ_Hbvxc6fjGau7WY9j34qg,@wasiminwasimin6892,4,2023-03-18T09:49:03Z
Ugw9VqEx1c8v8IX0RVd4AaABAg,Masih selalu nampak megah. Candi Prambanan yg luar biasa,UCL_LFWIjQTum1JT9XtLfzwA,@imnovita986,4,2023-03-21T11:03:00Z
UgwP1qLl4i4H_NiEIQp4AaABAg,inilah bukti nenek moyang kita saling toleransi antar umat beragama...hindu dan budha....,UCqRFELEogdscsHSPkAp22VA,@feyheryawan3836,3,2022-07-28T00:17:34Z
Ugz_WVDArYj3OwRAkLt4AaABAg,Sungguh megah candi prambanan peninggalan leluhur kita.  Salam suport kak...,UCalIZWhyA8WqOCagbhnzgtg,@bundaverofamily,3,2022-06-04T13:35:00Z
9ciFXs7518f9kCeMslGYP7,"Salut dg bpk pemandu,sangat menguasai materi,penyampaianya  jelas dan lugas ,amazing.",UCwyRSCfoxxteJV3PmuJsikg,@balaanpipiw1524,3,2022-12-29T03:25:45Z
Ugy49p_qgYDclHm-i7F4AaABAg,Terimakasih kk sudah diajak jalan jalan ke Candi Prambanan,UC9F0Mf8ttnBOl_16PGYy1IA,@felixdwi4201,3,2022-03-11T14:21:45Z
9_dG5njwEfB9fuDQwoaH7l,@@batako7234 ya aku bangga di sebut kafir oleh kaummu .karena aku bukan islam .ngerti ndak drun,UCM1VQwiPK8MIeZAoZNSo3eQ,@ptarthana811,3,2022-09-13T04:10:29Z
UgzMEir2qvmqhEgrQDJ4AaABAg,Beautiful✨✨,UCHNPwioBHFeW8l7CIY3lEAQ,@AditiNath1234,3,2022-09-09T17:45:57Z
UgyTuZCOIYS9fR-uC394AaABAg,"Videonya informatif banget, jadi pengen kesana.. btw pengunjung ndak di wajibkan pakek kain kotak2 Kayak di candi Borobudur sama candi cetho yakk..",UCPS8hzhbFrIKWO9VvHbL_9g,@gandungcahyo3170,3,2022-03-12T16:20:39Z
9acgGGHgQKv9adbs_R5-lz,Njih betul Bapak Gede.. Semoga kita semua bisa melestarikan dan menjaga budaya nenek moyang kita... Salam lestari👍🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,3,2022-05-05T10:48:47Z
UgzzHMQjU0DEFaFipZl4AaABAg,Candi Prambanan itu sebelah kiri jalan raya Solo Jogja.😂,UCCHDgfH_EIaLG0Dmv-lOiyg,@user-oo7ev1pl6o,3,2024-03-14T00:18:50Z
UgwhHudGCR7uLv60Yrh4AaABAg,luar biasa nenek moyang kita yg pada saat itu belum ada alat modern/canggih,UCn6Le8FBEOuEV6swPAkSiJg,@wongkampung7329,3,2022-07-16T11:42:58Z
Ugyi4WB1vKu6WMMcFKp4AaABAg,"Makasih atas penjelasannya, sehingga kita bisa tahu lebih banyak khususnya tentang candi Prambanan yang merupakan candi  Hindu terbesar di Indonesia",UC4YR-V7JQN1x-pdFubsp1OQ,@hanto92-channel,3,2023-02-26T08:57:14Z
UgxhJTJHLoVg78vGo2h4AaABAg,Pemandunya mantap.. Sangat jelas dan detail. Videonya juga keren.. Lanjutkan!! 🙂👍,UCxekyXr2G-NRCAduhvek41w,@travelersugengrawuh9821,2,2022-07-03T05:52:36Z
UgyGzvu5h1t4kcnJe8l4AaABAg,"Alhamdulilah Yogya ku sudah rapi, saya dulu setiao hari lewar jalan Lempuyangan, Karena saya dulu sekolah di SMP Negri 5 pada th 1963 , dibelakangnya SMP Negri 4 dkt Kolamreang Umbang Tirto / lapangan bola Kridosono, Makasih buat yg selalu menjelaskan situasj Yogya sa'at ini,  Sucses selalau aalam sehat,  semoga banyak pecinta kota Yogya dg vidio ini.",UCqk96oS4NCJziimzqUfxDow,@supijadisupi5686,2,2023-05-19T13:59:04Z
UgzBdqU3w1p-zxNUGf14AaABAg,Terimakasih pemandu informasi nya jadi bisa menambah wawasan saya🙏,UCmWuOjUovbTPswly5usbYHQ,@ridho5979,2,2022-12-09T19:42:21Z
9ZaaWi54mei9ZcjwL9BhiH,Makasih Mas Brian....goprohero10.. S21ultra..Sonyfdrax43🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,2,2022-03-16T09:37:11Z
9bPED6F2NWK9fBoN4TTwVU,"Sama mbak, saya jg baru jadi hindhu. Hidup skrg jauh lebih adem. Terasa merdeka dlm hati, tanpa doktrn2 kebohongan.",UCb1H_fy7hitZ8Q7e71N2tpA,@widiayanti5331,2,2022-08-26T12:56:56Z
UgweXVzMhybHvRzYkSh4AaABAg,"KERENNNNN BANGET YA ....
TINGGALAN PARA KELUHUR KITA .
KITA HARUS BERSYUKUR DAN BANGGA. AMINNNNN👍💖💟👏👏👏",UCAk6X6YKaVDm3h4Ex_0B80g,@tumiyatunsamsuhadi3700,2,2022-11-28T03:43:57Z
9bsNo4kW3ln9bsat-uVCcL,Betul Bapak Gede..Peningggalan seperti candi prambanan harus kita lestarikan.. Karena merupakan mahakarya nenek moyang dan sampai sekarang masih merupakan warisan budaya termegah.. Makasih Bapak semoga sehat selalu Bapak.. Salam dari Jogja❤... Salam budaya.. Salam lestari🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,2,2022-06-05T03:00:07Z
Ugy8lXNSPM_3zLbLLtp4AaABAg,Semakin mantap sy menjadi umat hindu Nusantata.. Karena  bisa nguri2 budaya leluhur,UCgrGcB5EzDzMidKd9f4PERQ,@dewipuspa6453,2,2022-05-24T07:56:04Z
9bsNo4kW3ln9bsdgrlYAO2,@@jalanamrita kami orang bali.. namun setahun sekali kami ke jogja ..kangen anak2..salam rahayu🙏,UCYgBeWsJAQl0LcaESG8W9LA,@gedeyohartana320,2,2022-06-05T03:24:40Z
UgyVbiGNAKjSRb-HCAF4AaABAg,Berharap semoga seluruh bangunan candi nya bisa direstorasi dan direkonstruksi seperti aslinya pasti sangat cantik dan megah.,UCUWuIwScaGGi6qtqtlBwFxQ,@harismalsundawi3761,2,2022-12-09T13:52:41Z
Ugy2iYhhyd3hc2XU2154AaABAg,"Keren dan Membanggakan CANDI, di Klaten, artinya Warga Prambanan CERDAS",UChCU_YSy03CgYkrHsPKUHZw,@mulyanamul1268,2,2022-04-27T12:22:30Z
UgyeGovObbfbMUcMl2F4AaABAg,Keren nih vlog.. informasi nya lengkap  👍👍 JosS,UCMKVKfwSYqFv1jaCIXwaIuA,@green_building,2,2023-04-23T15:18:53Z
UgxSnBnsY5Qkbcu2e6F4AaABAg,"Waalaikumsalam ,, aduh jadi pingin ke candi Prambanan ,, makasih bang ini jadi tujuan wisata next time , salam kenal",UCQx6QfIPw6zeJIBcP3orHNQ,@itapraschannel4262,2,2022-03-13T07:39:57Z
Ugz3ZmdWyh0og-OMwo94AaABAg,Maha karya agung keren banget👍,UCyREgJapkrvjdk1wfwEaYTA,@opexofficial9467,2,2022-08-21T22:15:44Z
UgzL4KWvVqYv6V2VQOF4AaABAg,"Bagus banget, ini postingan yg sangat edukatif utk dpt memberikan pembelajaran secara  nyata di lapangan bagi generasi penerus.",UCAR9AWHZtjkt_iSPDDQqbcw,@marjokopr2671,2,2022-03-11T06:42:26Z
9_H6J2sp4TR9_IWzad5wit,Ya Mas.. Memang Pak Sumantri👍👍,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,2,2022-04-02T00:22:38Z
UgylVu2Ivx3uT1X6q-x4AaABAg,alhamdulullah sudah bagus ya lokasi candinya..... terakhir kesana tahun 1992 masih kuliah....,UCsUR3ICbyqGK5q5tNuovDmQ,@myandri9548,2,2022-03-11T03:55:12Z
UgyICMpxVuzR-RJAhCB4AaABAg,Candi prambanan bangunannya bentuknya cantik,UCWwFk8H1y5FbIEKwi3PTKyA,@asyahnur790,2,2022-06-21T05:28:02Z
UgxGSGwRBzQ2ZbRuWlN4AaABAg,"Kota yang bersih dan ramah, suatu hari saya akan berkunjung ke Yogyakarta 🙏👍",UCcGSPjpZs9bwqLdrnwSKaFA,@suhardilius742,2,2022-06-17T10:15:04Z
Ugw38JCzSaGrLjnwaBd4AaABAg,Keren pemandangannya 👍👍,UCIJZH5a-3dTqbD9SpMM-_BA,@LEMAHKENDIL,2,2022-11-04T09:23:13Z
9acgGGHgQKv9cDbGrBgiE-,@@gedesaryata7186 tepatnya mungkin dikatakan durhaka sama leluhur atau kuwalat kali.,UCRUr-palPWwaSqCuE5AznjA,@winarsa1022,2,2022-06-13T16:06:48Z
UgxHZ-D5s6wczKJm0Np4AaABAg,Alhamdulillah 23 April 2023 hari raya idul Fitri udh Dateng ke candi Prambanan❤,UCvpfZoYjwQGhzvth_W1pKsw,@SriWahyuni-gq1ri,2,2023-04-27T00:04:15Z
UgyX9hWXxkx_mF8a0i94AaABAg,Keren pakai guide ....ini baru mantap...good job....,UCi8AtuzLroHNk0xzNfgA7Bg,@amirbudiman6188,2,2022-05-25T03:49:52Z
Ugwx08WH75xvLvOw8-B4AaABAg,Thanks for sharing the history...,UCSs4-d8c-mR7TBjVmWtp0Ug,@luciafransiska6191,2,2022-05-28T03:52:39Z
UgxPB4lDKQyxq1zvN2B4AaABAg,Yogyakarta memang istimewa 🥰,UCY5gD_JQJf-7sYpw53hyFLg,@diyazarbaniz9,2,2022-11-11T14:56:12Z
Ugx018-HQANZa35ZEIN4AaABAg,Wow....sgt cantik & unik Candi nya. Pemandangan yg sgt indah & menarik. Bila Aku ke Jogja nanti Aku mau pergi sini. Salam dari Sarawak ❤️,UCYSPuAQbZzNh94_xpSBUePA,@mawarjingga5989,2,2023-02-23T06:46:39Z
Ugyb7Ksgd2rDNUQYNmh4AaABAg,"Suasananya mantap ,, bikin pengin jalan2 ke sana , mantap ,sukses pokoknya 🙏👍",UCWhSCZ-Mj0NOITPo-7eV9DA,@wawanchannel266,2,2022-03-13T16:40:50Z
9ciFXs7518f9ciUc_RTlXC,👍👍Betul sekali Mas Wayan...Makasih Mas Wayan.. Salam dari Jogja... Salam rahayu.. Salam budaya🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,2,2022-06-26T01:15:41Z
UgxgLJJmgeVzPOcmRYZ4AaABAg,"Matur suwun video trip ke lokasi wisata sejarah, jd pengobat kangen Jogjakarta. Ditunggu vlog sejarah selanjutnya",UCURAwunIymDosGu9BDHhJLw,@gatotajja1945,2,2022-06-09T13:51:41Z
UgxN0ynu8MtQ1cINee94AaABAg,"Salam rahayu2 dn salam budaya,Terima ksh mas sdh mengajak urik2 budaya mengenal ttg candi Prambanan dg crita nya yg bagus",UCoRhnm6VmKEcgCfv8-8Qktw,@renipantisurya1850,2,2022-05-02T14:35:08Z
Ugz7HlTSybvOQ7y56RZ4AaABAg,"Itu nama jalan dari Lempuyangan ke timur, sepertinya Argulobang,nama salah satu tumbuhan berbunga merah (argulo bang)",UCne5fTh2FFFN_uyg4ogmJUA,@sugitasugita5504,2,2022-03-13T09:11:08Z
UgyhWlUJ4Xvdyqe0AqF4AaABAg,"Menyimak tempat wisata dijogja, semangat terus om semoga sehat dan sukses selalu",UC9oDqHA19ZaA3tLX_rRfgPw,@egasigowesernewbie8999,2,2022-03-14T01:18:53Z
UgzfiQ5zPpbj-TG7eLp4AaABAg,Luar biasa bangunan candi yg dibuat pada masa itu👍👍. Sukses terus bg,UCHYegaFxurJgvhHZ1JKV4TQ,@indonesia6216,2,2022-11-20T07:27:20Z
9_dG5njwEfB9fl1QYp-J2J,@@batako7234 druunn druun ndak ada habisnya kau menebar kebenciann ..sadar druun moyangmu bukan orang arab.,UCM1VQwiPK8MIeZAoZNSo3eQ,@ptarthana811,1,2022-09-09T14:32:25Z
9fp8jb3wGPf9fpiOJMh_pZ,Selalu available Kak Vera krn Pak Sumantri memang tour guide resmi candi Prambanan Kak...harga sekitar 100rb - 200rb tergantung nego Kak🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,1,2022-09-11T10:13:33Z
9lL1d1TpQsb9lSrBRmZodb,👍👍betul Mas Bro.. Salam budaya salam lestari 🙏🙏🇮🇩,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,1,2023-01-29T06:57:01Z
9_dG5njwEfB9flnMhaRrwr,@@ptarthana811 Fir... Fir... Nenek moyang kau bukan org India fir..🤣🤣 dasar munafik lu Fir..,UC3CGv97nRli_jQmv5bJ58rg,@batako7234,1,2022-09-09T21:40:03Z
9_dG5njwEfB9fuDHQQQTYS,@@batako7234 justru itu druuunnn ..yg bilang nenek moyangku orang hindia siapa drun...?makanya punya pikiran jgn terlalu picik..,UCM1VQwiPK8MIeZAoZNSo3eQ,@ptarthana811,1,2022-09-13T04:09:11Z
9cPgd9hydrb9cPvlxHxfyI,Njih Ibu Rina... Maturnuwun sanget.. Semoga Ibu sekeluarga selalu diberikan kesehatan dan kesuksesan🙏🙏.. Salam budaya.. Salam rahayu👍🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,1,2022-06-18T10:56:50Z
9bSC_w1zN-x9bSbHdoJYVd,Salam dari Jogja buat sahabat di Bali.. Semoga selalu sehat dan sukses... Salam Budaya.. Salam Lestari🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,1,2022-05-25T15:24:07Z
UgwHcwKEl8dLKw7ZnSB4AaABAg,"INDAHNYA  INDONESIAKU,MAANTAAAAAAAP👍👍👍👍👍",UCPGpGsEkt_nlTsIU8i98qRQ,@niakurnia7959,1,2023-01-31T06:35:12Z
UgytG2c5jyqX1a0pv5N4AaABAg,Sip banget pemandunya sangat lugas dan detail,UCEVrmiJpvyCPU-aq2ukxelA,@masmedi2756,1,2022-08-02T01:44:18Z
9mh_e0sdY6l9mrmzySg-01,👍👍makasih Kak🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,1,2023-03-05T05:12:01Z
Ugx-ayvTE6I2-sH0MUt4AaABAg,Thanks mas..@hebat sekali karya moyang kita dahulu 👍👍 bukti bhwa bangsa kt adlah bgs yg bsar.....🙏🙏mtur nwun,UC6tfRwc_FN-XqhXuwgOamBw,@Suwandi-jw9xs,1,2023-02-25T12:51:31Z
9ZQYmn8E5Gf9ZQeEFl6Re6,Maturnuwun Mas Udin.. Salam sehat dan sukses selalu🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,1,2022-03-11T07:37:12Z
UgwGSMhLWtsQZ0S42Nl4AaABAg,"Matur nuwun vlognya, terus makaryo. Sukses... Salam dari Bengkulu.",UCn0ZB5_7uBoF2cKipSZ5Sag,@abdulyamsyi950,1,2022-05-30T23:30:31Z
