id,textOriginal,authorChannelId,authorDisplayName,likeCount,publishedAt
Ugz8Hu_CyaEwXO3oACF4AaABAg,sekitar 5 thn yg lalu ke situ😢,UCmRqNMucWUnjKRqA-VX3aPA,@rifaiirfan2851,2,2022-01-17T03:14:37Z
UgwJthdEltkRVM3DPDB4AaABAg,beruntung udh pernah kesitu 😍😘,UCftmeICCw3T_ZGMApL1tCJg,@mochghoisiyasghoisilyas1545,2,2020-02-13T05:33:06Z
UgwJIylgxeU2-iNSNbl4AaABAg,Apakah cocok unt anak usia PAUD ?,UC0qHZlR4lFg8ZjLZW-1nD-Q,@lulukraefatul1490,2,2022-05-20T08:20:45Z
Ugx4EQaijI0HwYzJztl4AaABAg,tempat orang mengadu mekanik,UC2-meRQUOfV2q5Y9CdDJEzA,@Yls_Art,2,2021-06-03T06:35:39Z
UgwXUMRTBMnGGsGCqF14AaABAg,Pernah kesitu.. Pulang nya bawa bnyk kenangan😘😘,UCMo4j5nutovK1DKO_109CYQ,@yenisusilowati.2717,2,2020-04-25T06:12:59Z
UgwKa7ZsGIRTK5It3pZ4AaABAg,"Tempatnya dari pantai parang tritis jauh gx bro,  
Trus harga tiket bepapa per orang",UCSxgDRvAO5CDk6qezIS4AgA,@putracigaok4408,2,2019-11-18T13:27:50Z
UgwhvmkGlKqX_11-5ud4AaABAg,Kalau pake mobil bus kira kira bisa ga masuk kedalam nya,UCZr-4Jb79jXdSuWIJ6ONinw,@putraponggawachanel9724,2,2021-01-19T12:14:49Z
Ugx5pjT2jPaOXbbGV7R4AaABAg,"Tempat nya bagus,..",UCYB0wWWSZ66dtlkaOTF-UCA,@harunprasetyo7230,2,2019-10-22T14:04:11Z
UgwLjv4pnSOll-GJsWB4AaABAg,2017 akhir ... Kenangan terindah... Guneva2015,UCLfg7cuttESGfGB3JrioOLA,@griyakecantikanbunda7488,1,2021-11-08T14:26:20Z
UgyyToAysE0mjQtp5LZ4AaABAg,2018 saya pernah menginjakan kaki ke situ jadi inget,UCLsVbs5dCUoaZu_K4rU6rxQ,@asepwahyudi6265,1,2020-06-27T10:25:23Z
UgxcMls-757v9dSQQi94AaABAg,Nyampe ke atas cuman dpt oemandangan sm area foto aj ...coba klo di atas ad kolam renang yg ber taraf internasional biar orang kaya bisa semangat berkunjung ke atas ..,UCGbNX1__Abgds-GjjGAhfmQ,@republikngapaknews3092,1,2020-08-06T16:34:08Z
Ugz-_PTF-_D47Vo4xvh4AaABAg,"Pernah kesitu tp lupa tahun brp,pengin kesitu LG ,dlu ga sempet keliling soalnya PNS bgt cuacanya...",UCG-OCx8yXlpJVQlEjD6y5Pw,@sukmayani1755,1,2021-04-19T01:51:14Z
Ugyw-NjFvORDtiVLhF14AaABAg,"mantap,,, salam sehat selalu dan sukses terus",UCxoJRw1I0VKg9vO4JvRBURQ,@wahabchannel6089,1,2020-09-27T16:36:36Z
UgwfrE7QFwBIBRhqDjB4AaABAg,Mantap boyolali tv. Sukses terus,UCg90p3nH4wnUMo8Gn2ezmCw,@agoes45,1,2020-10-10T02:00:20Z
UgwH7nDbf-VvVpw2cbF4AaABAg,Jiwaku mengbreksi,UC17e8I-FjBWr4V8qgBsNNHQ,@elmachogato4399,1,2021-07-17T02:57:28Z
9Jp9Ef9Uwfz9JpJkCXCHsq,"Semoga corona berakhir ya kawan, sehingga kita bisa piknik kemana saja tanpa takut dengan corona.",UCi602tDEy84ptzHDJTvqKxw,@Boyolalitvofficial,1,2021-02-16T14:27:25Z
UgxAe1xglYJN9S20tdN4AaABAg,aku udah pernah ke sana tanjakannya sangat ekstrim,UC9PDlvRu6amYtJHYoyqodNg,@shifabyll7718,1,2021-08-07T01:13:18Z
UgxXNiKGkpk-36NiX454AaABAg,Seinget gw liat ada bandara waktu di tebing breksi,UCvdGOACzwnR7szR90TtmAlw,@dimasgimmangyoiii1344,1,2021-09-06T05:45:52Z
UgyCdBoa0tusihtFb214AaABAg,Sobat..sukses selalu,UCl7-KYeOSJ4gvHbt1HvbHuA,@bangkalul5995,1,2021-10-09T04:47:13Z
UgxN-fV0aDI5-92ueuR4AaABAg,Wow keren lurahe bocah patah hati Indonesia Triono Hercules hadir suncribe,UCJXcpICBSezNtg-CPGZKPtQ,@trionohercules2475,1,2021-01-03T01:55:22Z
Ugx3y00HpULfJ_dKcyB4AaABAg,Wisata yg lain bosque,UCGpLaKuQw-mgcfV4gxExoCg,@sulishardiyanto9932,1,2019-10-22T13:56:00Z
UgyJREqc66epCnkz1Jh4AaABAg,Ketemu dari channel sebelah ini konten semoga bisa kerja sama salam dari saya bos ku..........,UCtDk3tk3woZPtlKasi1rqRw,@Abang-tukang729,1,2021-12-25T14:08:24Z
UgzcaiZ8_aic7kEU8fZ4AaABAg,Kok spt puncak yaa....Kalo kesini rutenya jalan menanjak pegunungan kah??,UCjuiQt0gK0t2BgTHLuTjvtg,@aureliakimoratv7436,1,2020-02-25T09:50:42Z
Ugz6gthqdEnkCjf8BTN4AaABAg,asik nya,UC23OJrrNMe6P-fzN-1TqWcw,@101classphotography,1,2020-01-04T12:51:42Z
UgzW0YCQ0Xo4mohiqVV4AaABAg,MAntullll...,UCWggdiG6P--AVtfRWsCo88w,@riyananto9856,1,2019-10-22T13:58:01Z
UgzB7J6NHq0VokQVdPN4AaABAg,"InsaAlloh kita besuk tgl 14 bulan depan mau ke sana kak rombongan 4 bis dari Jawa Tengah juga,",UCNivc_XAPbnH94m-XXFiwug,@kartikatiman5127,1,2023-09-14T14:19:03Z
Ugx5o0eCK9nP-x_tMr14AaABAg,Wah sangat menyenangkan ini.. liburan ke tebing breksi jogja,UChxEMBJZvAji74opCmZpdFg,@budikerjan,1,2023-04-02T12:26:49Z
Ugw8vydTXzSQZpxmJrp4AaABAg,Penasaran dg photografer di breksi hanya pake hp low end tapi hasil kameranya bagus banget...itu pake software ato aplikasi apa ya ???,UCO8xQoGMbDdnW4EaOlM4GGA,@ardiansutoro6041,1,2022-12-24T02:24:36Z
UgyUt7wEIRF3G0nz86l4AaABAg,Kereen...,UCGuOJXot3qnKDibdG8L4EHg,@susiarianispd8901,1,2022-11-11T01:40:57Z
UgyeUpXe1b-KHn17_f94AaABAg,Bus besar bisa naik kesana??,UCrPC3OgMVUrHhpAELyKAPWg,@isaansori3134,1,2022-09-19T02:53:22Z
UgzjrDBnBdg0ev0Ksl54AaABAg,Keren bang,UCK0cvLhIUKxI0AYH1QZ1W7Q,@Viralau,1,2020-12-26T03:16:47Z
UgzG_9BcF7QVMMOp4iJ4AaABAg,Ayo rono gaaes apik tenan,UC0_-JUJrnMW5KIYWoVvUa1Q,@adindaputri2517,1,2019-12-27T04:46:03Z
9g8XNKsr6Ks9gDgh5TF5x_,Bisa kak,UCi602tDEy84ptzHDJTvqKxw,@Boyolalitvofficial,1,2022-09-21T02:59:47Z
Ugzsggw08bnxpI3wOBJ4AaABAg,Mampir hadir kawan..  salam silaturahmi petualang yg mantap sukses slalu👍,UCl6FN1jKdYolCUb3V9sJ_kQ,@SigitGit,1,2020-12-26T03:44:56Z
UgzRf0HCoNX86qwZYuB4AaABAg,"Mantap banget, mampir ya",UCfPbdNZqVveekkg75jmZFSA,@creator_5462,1,2022-02-23T22:31:49Z
UgxdvVJm23NtrslEImR4AaABAg,Sy Kemaren Habis Kesini Pemandangan Nya Sangat Indah Apalagi Sy Kesitu Jm 6 Pagi Pemandangan Nya Cerah + Banyak Kabut Nya,UCJEJu6XD5vwohffBw_tVxhQ,@Leaaa8492,1,2022-05-22T14:11:26Z
Ugx0CLvnBg1CN3Fa9Tt4AaABAg,Keren pahatn nya. Sayang nya panas bgt,UCTCKZpySOMdAtcPi1Cj3bRg,@lactobacilus9113,1,2022-05-20T16:13:53Z
UgywZEF-_dCxqI_vQ1N4AaABAg,Kemaren bru ke sana malah ini muncul di beranda tiba²,UCCqaJRVFyJJke0GEg2vdpHg,@ytrizalgmg3345,1,2022-03-07T07:23:58Z
94MHtLPglcU9HNG_EMtAuh,Tebing breksi itu wisata kaya bukit bintang. Enaknya sore menjelang malam,UC0k0oeo_aQNajV6TJiSTEzA,@puputrahmatsaputra5353,1,2020-12-17T14:38:56Z
Ugw3Z4F-CSpxXt7rKgp4AaABAg,Aku Juga Pernah Kesitu Lihat2 Batu,UCN-MsB83RcWXkH8eZOQrxfg,@ningsihdarto1242,1,2022-01-27T11:56:19Z
UgzVNjd55WqXpJ7_86Z4AaABAg,Satu bulan saya kesini keren poolll pas senja kami madohy disini bersama rombongan dari Kalimantan Timur,UCFofz9r7ySl6kE0xRvWTrEQ,@sihutami8291,1,2022-02-26T13:48:20Z
95S_I5zWGSL9HNGf4j5-K7,Nanjak serem kalau ga bisa nyetir,UC0k0oeo_aQNajV6TJiSTEzA,@puputrahmatsaputra5353,0,2020-12-17T14:39:44Z
UgyxdFqrHzP6n-9oANx4AaABAg,nyog mono lagi mbene ana Corona ganu lagi bulan Februari,UCCbpX7YDXPspTpGfyShdRyw,@zamgaming6748,0,2020-11-25T08:11:37Z
Ugw4owOGUyuX5dUBNTh4AaABAg,6 bulan yang lalu aq pernah nginjak in kaki di situ,UCZFI0BSiFMfGxMoIbIUB42Q,@abiilham8769,0,2020-11-12T09:30:11Z
UgzG-Jm44Rqomqw_kTx4AaABAg,Dari malioboro jauh gk,UCJGBFKJ4tM4rtnX-9fM3yfw,@KINGPANDA15721,0,2020-01-16T02:57:30Z
91U2RquOeze968ew45tXza,"Iya Bener murah meriah..saya dari Karawang,masuk cuma 25rb sama parkir.. penumpang 5 orang",UCVHvIZjfC1hlbdtqJ0nLubg,@daman-to5nn,0,2020-03-13T12:46:34Z
91U2RquOeze91W3WrY7qCV,5000 an kak,UCi602tDEy84ptzHDJTvqKxw,@Boyolalitvofficial,0,2019-11-19T08:15:44Z
Ugz38u3GavqvJlqn8l94AaABAg,Pengin ke sana lagi 14 Desember 2019 😭,UCokA9YQtGrd75HbWUHpbvrw,@noviofficial3381,0,2020-08-07T08:48:47Z
9C101_Ch1SQ9HNGktsaX4a,Dolan rono nek sore genduk maghrib ya maen bro. Jos lah,UC0k0oeo_aQNajV6TJiSTEzA,@puputrahmatsaputra5353,0,2020-12-17T14:40:32Z
Ugzns018giGgax-0b5F4AaABAg,Tebing breksi jogja memang bagus biyyanget....saya juga punya video sejenis kondisi terbaru wisata jogja tebing breksi 2020...bagi temen yang mau mampir channel saya dan kasih saran masukan makasih banget..salam persahabatan,UCLJ3I2eJ2CjJYQWbxqf9Z5w,@BENDINONEWISATA,0,2020-11-05T02:32:51Z
UgyXlDcqc8H739LlwIp4AaABAg,7:04,UCwtuoqYnLEgo3FXoULUigxw,@SunjayaJaya-sd5ly,0,2024-05-10T10:11:41Z
9IgzJXo-OfM9Ijv0AImoFL,@@Boyolalitvofficial oh kirain harus pake mbl kecil bang,UCZr-4Jb79jXdSuWIJ6ONinw,@putraponggawachanel9724,0,2021-01-20T15:34:56Z
Ugy7Ffq2N_oVYaZsa6t4AaABAg,panas gak ya disitu?😁,UCtha-mXQ2nHR4k_dV7CMIcQ,@whyredplus5845,0,2022-05-14T04:55:22Z
Ugw_Giw0dndwjn7qB3R4AaABAg,Berapa Tiket Masuknta,UCwtuoqYnLEgo3FXoULUigxw,@SunjayaJaya-sd5ly,0,2024-05-10T10:08:05Z
A3FgHN3gjFNA3Fh1YqLC60,"Minggu depan Rombongan Dari SDN Bangodua Kec. Klangenan Kab. Cirebon,, Mau Berkunjung Ke Tebing Breksi,, Insya Allah,,,",UCwtuoqYnLEgo3FXoULUigxw,@SunjayaJaya-sd5ly,0,2024-05-10T10:14:40Z
Ugww47xuDykhsTC1e294AaABAg,Belom pernah kesini... Huhuhu,UCrqg9oDquNpxByhUxoWjV5w,@idhandanhayyin6221,0,2023-04-13T02:02:53Z
9k-fOaNW0T39kDs73PbK10,Aplikasi gcam kak,UCi602tDEy84ptzHDJTvqKxw,@Boyolalitvofficial,0,2022-12-29T14:45:10Z
UgwpbMI3e5tgLhQTPCB4AaABAg,"Sebelum ke sana nonton dulu di YouTube 😀,, insyallah tgl 23 Desember mau ke sini ,, semoga lancar 🤲",UCH2tTGp6KdpGMbHEnkB0Qog,@riasafitri1082,0,2022-12-02T07:57:08Z
UgwKQCcZFx2Xy4ibWrl4AaABAg,sepertinya panas...,UCjL7QOonqgxxQURM7CPW3Ig,@agushendriyatno3244,0,2022-11-24T07:00:16Z
Ugx9xWFxj1Cdcroz32x4AaABAg,Harga tiket berapa mas,UCdSPalbMCCZXG3OvrpFjiIw,@donifebri6960,0,2022-08-31T09:57:27Z
UgyXAa8uZ8MyJNgx7It4AaABAg,keren lokasinya,UCWEtUMgX80BxEk9pn7PIjPA,@toptourlovers,0,2022-07-03T10:06:54Z
UgwMzkklkuhRw2pIgTN4AaABAg,Mantaaap,UCDilwhMozx9025byyMKPTLw,@trisnaning6242,0,2022-06-25T09:13:01Z
UgyH-lTeIl2Zt14fipd4AaABAg,Tebing Breksi mantap terutama di sore hari. Pingin lagi ke sana.,UCvCtE3r0IYXjxYboQZEx2lw,@emutwahono8459,0,2022-05-31T13:47:23Z
9bEyrOkGg_29btFLwJDyxe,Harus extra pengawasan.,UCi602tDEy84ptzHDJTvqKxw,@Boyolalitvofficial,0,2022-06-05T09:02:28Z
UgzLpyHL8t5lY9SVxnN4AaABAg,Mantap,UC7M3goXmVosJ8VJEgI5eCIw,@sunarti-link895,0,2021-12-27T14:32:22Z
9IgzJXo-OfM9Ij8xAbrJpj,Bisa kak,UCi602tDEy84ptzHDJTvqKxw,@Boyolalitvofficial,0,2021-01-20T08:26:14Z
9W7AeAMczWC9WAfYvUKkWQ,Mantap kakak,UCi602tDEy84ptzHDJTvqKxw,@Boyolalitvofficial,0,2021-12-20T13:06:44Z
9O6zoUu4f7F9OO-UM2p7sQ,😱,UCBhSWRQTBJ980DJPx5i1Wzg,@akhf,0,2021-06-09T21:08:35Z
9O6zoUu4f7F9ORvDmziTOy,Wokwokwok,UC2iK-KRCuiKDjW-aJ-WcsBg,@KaKa-gy1ic,0,2021-06-11T09:39:36Z
UgzR5xK6NeXkhxCo6J54AaABAg,7:04,UCwtuoqYnLEgo3FXoULUigxw,@SunjayaJaya-sd5ly,0,2024-05-10T10:11:17Z
UgzVv-Frum_JR_20IGl4AaABAg,Malem buka ga bang,UCbZdgif_RJfl0uH_0dH-WKA,@bclptc3092,0,2021-05-27T06:00:50Z
UgwT1JHj2PfYiBR2Aid4AaABAg,Cedak omahku lhoo,UC5Y-KJdNdQI0v7WOdlNGEKQ,@sutarjatarja0528,0,2021-05-19T14:59:21Z
Ugwga13kk4GhRbOLt2N4AaABAg,Tiket masuk brpa ya kak,UCcNaKbGCtq3YlXWE4SngIPg,@darrelarsenio8858,0,2021-04-30T16:49:09Z
UgzkVOic127gDTNBjHN4AaABAg,"Mau otw ke sana mampir dl ke sini,tmpt ny panas ya",UCtuUVR9Yf3K1n1v43qpqSgw,@arsyamusisa,0,2021-04-02T04:19:24Z
Ugwrlqp1o595mLmxusB4AaABAg,Panas gak kak tempat nya,UCvu-BYRj7U6pWooDSkQOTqw,@danangariyanto9737,0,2021-03-27T04:53:57Z
UgzYDOIkKLbsT685QhZ4AaABAg,Pengin kesana lagi gue,UCehHgGSMVUORT593jf4ORPg,@rezaachild7872,0,2021-03-17T03:40:48Z
Ugzia9RQrveL0I6B8dV4AaABAg,Udah kesana gue,UCehHgGSMVUORT593jf4ORPg,@rezaachild7872,0,2021-03-17T03:40:37Z
9O6zoUu4f7F9_HoMZPVGab,Tempat orang montage,UCvlgp0s8MyhLvPHUcFxRlYQ,@dennisrizqiahakiki1177,0,2022-04-01T17:43:57Z
