id,textOriginal,authorChannelId,authorDisplayName,likeCount,publishedAt
UgyBSiLFzJ9J-XuKYoF4AaABAg,"Mantap kak sllu update suasana Malioboro n kota Yogyakarta,, Yogya memang istimewa ❤❤
Salam sehat n sukses sllu utk Jalan Amrita 👍👍",UCkRGTR68JubSn3tWp9uqcgQ,@asrizulfayani3428,4,2024-01-14T12:44:59Z
UgyuBbtDBqnCr3MrGI94AaABAg,"Yogyakarta memang istimewa saya sekeluarga dpt kesempatan belajar di kota ini walau saya bukan warga Yogyakarta, trm ksh warganya. Tetap rindu dan sering ke Yogyakarta Krn is the best. Ini kota perjuangan utk keluarga besarku.",UCywMd339noExsZXT4vob5jQ,@suparmomamo4035,4,2024-01-29T00:34:49Z
9zYPX-g8-0y9zgovHHqnAc,"Budaya asing apa, ,",UC93gCVQeg6eHE9SAWJ-nzuA,@TabsamsungA8,3,2024-01-18T01:45:20Z
UgwOuHC07t4nwvRK8MR4AaABAg,"Jogja memang istimewa
Selalu ada alasan untuk kembali ke Jogja
Mas mba Jalan Amrita semoga sehat sukses selalu
Salam dari Banjarnegara",UC0HEitTPC9v6OgqMmcoK1Xw,@kasnoanziero,2,2024-01-14T10:07:19Z
Ugy6kQU8yZM2m9Jnq6p4AaABAg,Itu yang ngamen orang amerika..... itu juga yang jualan baju kaos2 orang padang... yang jual makanan banyak orang madura.... apa ini yang disebut jogja menerima segala suku...,UCFvWTiYz19MneJP_fNg6q2Q,@suburtani5099,2,2024-05-12T03:01:47Z
Ugwp7vWX10uj4guq4B54AaABAg,Yang jelas lestarikan budaya jawa.dan hilangkan kekerasan tetap jaga ketertiban kenyamanan.kebersihan.dan berantas habis klithih malam atau siang.rakyat harus waspada dan tertib,UCvRFD8Amo1NKfISVFxqNREQ,@user-kk1kp6ge7n,2,2024-02-06T11:35:23Z
UgwbCHG7ijXvXyBaBXJ4AaABAg,bangga sama sri sultann benar benar menjagaa kebudayaan asli yogyakarta,UC-Dbn9KOPbY-DWhU5s2XOHg,@sukriazizi1064,2,2024-01-26T22:18:48Z
Ugwoq1qHD5D6PmPpewV4AaABAg,sungguh.indah.dancantiknya.kotajokjaya.kapanaku.bisa.mainkesana.nengokin.pakleku.❤❤❤,UCfOrs_W-vTJgTUEyE3a51tA,@user-jg7rb4xy7q,2,2024-03-03T16:25:41Z
UgzCFVzKGy-RIim3XB14AaABAg,"Wah baru pulang kemaren Mas dari jogya. Jogya ngangenin terus. Tempat wisatanya, kulinernya. Walaupun diguyur hujan dari hari Kamis sampai jumat, jogya tetap asyik. Sukses Mas.",UCJT9_4R3f5dx_BPqfX4rLEw,@abdulkohar7173,2,2024-01-20T10:09:23Z
UgyYPOGgDZRy4iwd6y94AaABAg,"Tolong bentor becak montor dibersihkan ,disaat kota lain mengurangi polusi Jogja kotor dengan adanya bentor,like yang setuju❤",UCPZ-N0xXFkrYUyEZVEfYPwA,@rohayatiaja120,2,2024-02-24T01:42:14Z
UgyVkziSXjXcOCTeysx4AaABAg,Salam kangen Jogja dari Pekanbaru Riau,UCmhVLDmwRLYcIMzbcw54wgg,@sukimankiman9776,1,2024-01-14T12:29:03Z
9zYbeyeAdqy9zZ1Caapt3p,Maturnuwun Pak Agus.. Salam sukses selalu🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,1,2024-01-14T15:48:16Z
Ugwp5K9PY2pQXedKhBx4AaABAg,hebat sekarang Malioboro banyak bulenya,UCsmZCli-0xvl6UHjihPH3eQ,@kedipanmata1158,1,2024-01-26T15:49:47Z
Ugy5R5clCXbIBCofG1R4AaABAg,hadir menyimak suasana terbaru di Malioboro nya,UCKl0TFkpN4imGDMN7NRFtAg,@MaulidinurAndFamily,1,2024-01-15T01:06:07Z
Ugw9-ZxJUgYFWJCQZ0l4AaABAg,Backsound musicnya apa judulnya yaa mas??,UCC2TgTYbMpylweeLCKvZ1iA,@imkey.,1,2024-01-26T14:25:21Z
9z_12JtdHDy9zc77MCnJ77,Maturnuwun.. Makasih Mas Maulidinur.. salam dari Jogja.. Salam sukses selalu🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,1,2024-01-16T05:56:57Z
UgylTF7k-COisZfgUZl4AaABAg,Aq slalu kangen yogya.terakhir ke yogya thun 2016,UC2rmcy555VoqurSzp5ueI2g,@ernidewilestari3231,1,2024-02-03T13:03:12Z
Ugzs1Mj_KYf11xBehsB4AaABAg,Sdh banyak mall juga. Saya terakhir ke jogja di 2004. Salam kenal dan terima kasih.,UCHriuh9CsUq7h1HXuFZ6QjA,@titowiguna6611,1,2024-01-27T22:45:53Z
A-MED24ZLeGA0C-lx9_4d0,Salam dari Jogja kak👍🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,1,2024-02-24T10:16:01Z
Ugymtrm1n4jzhnkDLix4AaABAg,Jogja selalu di hati ❤,UCtXzvheYBzX8rOi0DOWNF2A,@octavianusindrakurniawan8322,1,2024-01-14T14:33:17Z
UgxixIyMZ0N1ud5oqPV4AaABAg,Alhmdllh akan ke Jogja ush kangen suasana ny MALIOBORO YG RAME KANFEN JG KULINER NY YG BERAGAM ENAK2 👍,UCxuXXaX8i7wvDC5R0tCwzvA,@SriMulyani-xu5xt,1,2024-01-26T08:00:20Z
UgxnSkxor-L1T4_bXxR4AaABAg,"Kangen jogja
Rumahku jogja
Sekarang tingal di lampung timur",UCnn7aXyydDukg4B2lL3i3XA,@deniike9987,1,2024-01-30T09:14:22Z
Ugz34Wd9G-pCygWogmJ4AaABAg,Jogja salam dari  Borneo island❤,UCXISZ3r0Ie0mRGrcgBOBZfA,@nasirtraveli,1,2024-01-30T09:23:25Z
Ugw4wqr-8vYnp8UwwoB4AaABAg,Akhirnya aku udah di jogja seru  banget rindu sudah terobati berkunjung ke Malioboro,UCXPWhLYB3ouQiS-RlcO4OHw,@erierie2243,1,2024-01-14T13:51:34Z
9zYoc16LqVv9zZ2CS5uTki,Makasih Kak.. Pakai Hp aja Kak Hp S*ams*ng🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,1,2024-01-14T15:56:59Z
UgyXPGsiLmtuHU9pLfd4AaABAg,"sumpah,,,jogja istimewa bikin rindu...kangeeeeeennnnn...kapan bisa ke jogja..😢😢😢",UCQUh3wGNAzijdmIHVxiP97g,@MURSALIMMURSALIM-gs6vr,1,2024-02-02T10:26:47Z
UgxuewILrwehDMx532N4AaABAg,Saya perna kejogja thn 1995  dlm rangka tugas kedinasan skrg sudah ramai sekali slm dr Makassar,UC6C5DKbUzN79myLfQE1OIWg,@taufiqhidayat8483,1,2024-02-03T02:07:00Z
UgwG1XBN7TDlF4aKcUN4AaABAg,Rindu jogja,UCD2peM-xKLYMliDFeLyXVLw,@ikal4335,1,2024-01-14T12:32:17Z
9zYO6CzSIlO9zYzjvyhu22,Salam dari Jogja Kak🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,1,2024-01-14T15:26:45Z
UgzR981ZcSCHvks-ZRN4AaABAg,Jadi kangen sama jogja..Udah lama gak pergi ke jogja dri umur gw masi baliita 4 tahun sampai skrang 35 tahun....udah banyak perubahan...,UCvhF0oB5Ue7-Upkl0ouv-NA,@ndalie3526,1,2024-01-26T04:31:28Z
9z_Ke3XLH1vA-Bb4Y45KNr,Ada kuda andong 😂😂😂,UCC5iycDvmiiWu_5GypmW58g,@indracrb359,1,2024-01-30T10:00:06Z
UgzL0aEaTVQRdpCthIF4AaABAg,Jogja tiada duanya 👍,UCSOYwwqqqQvfhoNyjwYhYuw,@mahmudtajinan5517,1,2024-01-15T14:14:28Z
Ugzz27Q-b_5FFgc2W7R4AaABAg,"Mantap kk ku jogja memang istimewa, semoga jogja semakin makmur dan semakin sukses buwat admin nya salam dari cerator solo kk ku🙏🙏👍",UCy1SrLhTpiWgIuqTpt0iNdA,@milkyvlog,1,2024-01-16T05:37:19Z
9zaRGPXHTH09zxd8IFvu3f,Salam dari Jogja Mas Bro🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,1,2024-01-24T14:29:29Z
Ugy3jbFesb9yQcPy0FJ4AaABAg,"Gak kuat rinduuuuu 😂😂😂 terakhir liburan kesana era new normal 2021, semoga secepatnya bisa ke Jogja lagi 🤲",UCdppiyKvJYLEuTjdFJoHzVQ,@safakha2,1,2024-01-15T12:06:57Z
9zaCfVGMnho9zxd35wgiLK,Amiin.. Semoga bisa ke Jogja lagi Kak.. Salam dari Jogja👍🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,1,2024-01-24T14:28:46Z
UgyuTLu2yptQsI67f0Z4AaABAg,Wah suasana wisata dijogja malioboro terbaru sangat menarik dan ramai di malam hari cuaca cukup cerah serta kondisi arus lalu lintas di jalan cukup lancar terima kasih sudah di ajak melihat dan keliling di kota jogja dan malioboro salam sukses 23:28,UCDpZRNTFOlGRPKORHSSUAvg,@untoroofficial1094,1,2024-01-17T12:43:45Z
UgyEnpmQV68zPGp5uNt4AaABAg,Kota yang selalu bikin kangen❤❤❤,UCX-lyT1YdoF_DPeiNhtMx5A,@ZainalsFamily,1,2024-01-15T10:09:25Z
9zjUixLoefO9ztiOWaj11q,@@dawudsudar oh jadi kalo mau ke beskalan mending sebelum jalan ditutup yaa. Terima kasih infonya kak 🙏,UC0lBF-UjqODmpPjbfFpKSxg,@dlthrd,1,2024-01-23T01:58:26Z
Ugx00dkJxFl6rI_tpht4AaABAg,Jogya istimewa,UClZclz8K6xNDStIMa8yxzZw,@truewellu7700,1,2024-01-15T09:12:15Z
UgzHRDaUmcNNRlp3xqh4AaABAg,"Ingat dulu waktu di jogja merantau sendiri gk ad sodara gk punya knalan atau teman nekad sendiri dari bandung waktu umur 14 taun jualan roko pake kotak di malioboro 
Alhamdulilah banyak orang baik setiap orang beli roko pasti kembalian nya di kasih alhamdulilah juga dlu sayah di jogja di sayang bapak polisi yg di kepatihan tiap hari di kasih makan trus am polisi itu sehat slalu pak panjang umur insa allah nanti sayah main wisata ke malioboro",UCpi1rE-oEEFcf8S01Go7W5g,@user-pi1ie3qu3i,1,2024-01-19T02:52:56Z
9znO1iIy_Cq9zxg0Xh0dRd,Salam saking Jogja kagem sederek di Jombang.. Semoga selalu diberikan kesehatan dan kesuksesan.. Makasih Mas Agus🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,1,2024-01-24T14:54:38Z
UgyiGSltVrrqg563enZ4AaABAg,"Sae sanget, Mas-e.....Malioboro makin rapi dan artistik

Salam dari Jombang, Jawa Timur",UCj7F2Odi5IxQBAxWqYIDkNA,@agussophianharnoko2107,1,2024-01-20T14:56:22Z
9z_cc2i35e09zc8V_9BJIm,Njih semoga responnya di perhatikan sama pihak yang berwenang🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,1,2024-01-16T06:08:59Z
Ugz7o7C-DFkwAR683_x4AaABAg,"tadi malam aku lewat malioboro, kotor sekali banyak sampah sampai parkiran depan taman pintar",UCiibPAqIfR2dXloPGg_--RA,@hilman34,1,2024-01-15T04:44:33Z
9z_Pzx8r1VZ9zc7jv9qYBY,Amiin..semoga 👍👍..Salam dari Jogja Kak.. 🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,1,2024-01-16T06:02:21Z
9z_Pzx8r1VZ9zzK0aesfcf,​@@TabsamsungA8kalau ngomong jangan asal mangap,UCW7SKtc0hiwA4gAvKfVaymA,@dwisetiawan116,1,2024-01-25T06:12:09Z
UgxyD9aRYR4O6u1aX5N4AaABAg,wah malioboro baru lihat nie kondisi terbaru jayapura papua hadir,UCHnf__EmRKz8BYlvVIDza8Q,@GOPROPAPUA,1,2024-01-15T04:42:38Z
Ugwi7z9AyzMkCbVQVQF4AaABAg,Saya suka jogja kota kenangan  ❤❤,UCorKVDRGbVXqmZPtNOAOgWg,@arifattahfuaddinfattah4449,1,2024-01-23T07:57:39Z
9z_Ke3XLH1v9zc8saJZFfh,@@jalanamrita Kolaborasi budaya dan teknologi,UC4eaxQ8Gljk4GCOUho1adlA,@MrJoeft,1,2024-01-16T06:12:16Z
9z_Oo30I7nO9zc7_Ubypta,Makasih banyak Mas Sugeng🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,1,2024-01-16T06:00:56Z
UgxaDLNcL1dOVszh1V54AaABAg,Malioboro makin keren,UCHoQBbU7dw8IkL2p4mtV8lw,@masdolan,1,2024-01-16T04:43:06Z
9zYQBKywQKr9zZ-nxUD3ze,"Maturnuwun.. Terimakasih banyak Mas Anziero.. Salam saking Jogja.. Salam rahayu, sehat dan sukses selalu👍🙏🙏",UChQyLbuC86EliJbaUZnSecw,@jalanamrita,1,2024-01-14T15:36:02Z
UgyPM_dgva1U3AXNGg54AaABAg,"Indah yogya klo  bnyk toko instragamble , lampu2 dan kafe2 cantik ,  tdk ada pkl , dan lbh nyaman lg tdk ada kendaraan bermotor yg lewat",UCH7pSQUkOHuOJ9l_XwPsd6g,@Guidelines_,1,2024-02-10T13:24:04Z
UgxJr3uc2VXazKyJBtt4AaABAg,Salam rindu dari Kalbartara.,UCapupSg8s0CX9uzQNeeugVw,@jsuhirman564,1,2024-01-14T10:02:47Z
UgxASZC--PCgy4hC3QZ4AaABAg,aku pernah ke kota jogjakarta bang   salam dari  desa rumpuk,UCyIyrwYpFvXYYXOl5ZmkfyA,@Wirda_gaming,1,2024-03-11T08:37:17Z
UgyTWCkn2cmBTmlC4_B4AaABAg,"Bulan depan kami sekeluarga pasti akan berlibur ke yogyakarta, cantiknya Yogyakarta, salam dari Bali",UCh-J0Jlp8q0Y211VLnbW9Gw,@iputuwidiastrawan5232,1,2024-02-16T14:34:26Z
9zYU-GTl3J39zZ03gty5UN,Wow.. 👍.. Makasih Kak Puput.. Salam saking sederek Jogja.. Semoga sukses selalu🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,1,2024-01-14T15:38:19Z
Ugz8h6wJRkL8daBvltF4AaABAg,Pertama kali ke Jogja th 2000 /2006 pengen banget ke Jogja 🥰,UCHtIZR76yt-PnxlyYuralSQ,@YantyYanty-pn1to,1,2024-03-16T05:51:01Z
UgzYwZD0yKbDEsRuj7R4AaABAg,Baru balik ke kota pontianak dari Jogja ke teras malioboro ke musium ke Beringharjo rindu kulineran dan tempat wisata yang ada di jogja. Jogja memang istimewa 1 bulan masih kurang untuk berada di jogja❤,UCPwk7kYxuQLLtaGA_EE1SCw,@bariyahambar5501,1,2024-02-14T17:16:35Z
UgzLh1N_hgRQJsslj8x4AaABAg,"KOTA LAMA SEMARANG lebih estetik,,",UCo92FQ_Ly1agbieAwy7ZKdw,@fandyachmad7316,1,2024-02-14T04:05:19Z
UgyBIGfR8yHcttz6wZV4AaABAg,"Assalamu alaikum selamat sore jalan amrita.  Salam rahayu.  Jakarta timur hadir menonton.  Good ada cewek bule ngamen, coba saya ada di jogja yah 😁😅😆.",UCXMAZ_r-zwOVz4ZezfuhwIA,@zakabdijaktim,1,2024-01-14T10:05:22Z
UgwhLqgzaBv93OPriNZ4AaABAg,Jogja selalu ngangenin..i be back jogja ...i love you,UCvraXB67hAZq_O6O0fzl7Ow,@user-dn3yx1il3y,1,2024-04-19T13:09:31Z
Ugykib1lOU_S0PzO5xh4AaABAg,semoga sdn 2 karanganyar bisa berkunjung ke Malioboro,UCDPiLPT8pr8RBe_YRdCEkMA,@sdnegeri2karanganyarpurwanegar,1,2024-04-25T01:58:11Z
Ugwm2VaH8S_4pSSiLRZ4AaABAg,"Belum lama ke Jogja,pengen banget bisa kesana lagi,Mudah2n ..Aamiiinn",UCMpNDWY1U4hxwiVs5Q_c2aw,@Ayuchannel91,1,2024-02-11T12:01:26Z
UgwgVP9CsPJ2v1kmoVd4AaABAg,Keren kk.🙏🙏..salam kenal dari keluarga kymi padang..🙏🙏,UChM5JkY1kCBKp8--EuNKFfw,@keluargakymi3880,1,2024-04-15T08:26:10Z
UgxMjtvQgHRmuEeKVy54AaABAg,Jam berapa jl maliobora ditutup min kalo hari2 biasa,UCYmI9eE6zVTv6LGbihr_lPg,@user-ii9eg8ck9o,1,2024-02-24T08:52:49Z
9zYPNh5gssp9zZ-CZ8ss6n,Sebenarnya nggak ngamen sih Kak.. Tp lebih ke ekspresi kegembiraan dan kenyamanan krn merasa aman dan nyaman di Jogja.. Selain itu bulenya juga ngga minta uang dari pengunjung Kak🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,1,2024-01-14T15:30:47Z
9zYYdk9mw1B9zmBHw4Qei9,Jogja tetep istimewa... Salam dari jepara,UCLv-dZEsB2xhtcrEwFotbVw,@roismuhammad1416,1,2024-01-20T03:45:45Z
9zYPX-g8-0yA1eJPuLbrg0,😂😂😂 ngomong budaya koyo ngerti budaya aja,UCe347sGhXTcOnuIOBLy1FAA,@ibrohimibrohimanah7242,1,2024-03-31T15:57:00Z
A3_ARk1M5WaA3fBxj-I1xl,Gw dan istri gw dulu pedagang di Malioboro skrng gw dan istri gw jualan di semarang,UCYZR30_M32fL6AgswZbJ4RQ,@AaEkorisma,1,2024-05-20T17:13:53Z
UgzXh3Tg6cfJgsGrzz54AaABAg,"Kemarin q pernah nginep di homestay Ms Agus di Jl Sosrowijayan, deket sekali dg Teras Malioboro-2 yg berjarak lk 150 m aj.. Asyik deh.. (Salam bwt Ms Agus yg ramah sekali 👍🤝🙏)..",UC-IsQiYlKh_yS5rGvefAvaQ,@edyswitarto413,1,2024-05-18T09:05:12Z
9z_Pzx8r1VZ9zgp1G0pQzt,"Jauh panggang dari api,,,jadi pusat budaya indonesia saja gak bisa apalagi dunia,.. jadi jawa tengah bisa",UC93gCVQeg6eHE9SAWJ-nzuA,@TabsamsungA8,0,2024-01-18T01:46:18Z
Ugz-TJmCuXq7ZKn1dBF4AaABAg,"sepertinya banyak berubah ya kak malioboro sekarang,.
lenih tertata dan enak buat jalan jalan santai sambil menikmati sekitar,,",UCN8GmBpSGqY8o1orDz3Ghdg,@okix87,0,2024-01-15T05:01:30Z
9z_RzLco-Dz9zc7u384Z8l,Salam dari Jogja.. Maturnuwun🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2024-01-16T06:03:44Z
9zYPX-g8-0y9zucoDd_GYo,Kearab araban​@@TabsamsungA8,UCvc20yDido1RmtZ5RMcBElA,@arifinharun7250,0,2024-01-23T10:28:53Z
9z_Q2BPGJ729zc7qGX5kx5,Njih biasanya paginya sudah dibersihkan Kak.. Makasih infonya🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2024-01-16T06:03:13Z
9zaJxMmnJ_y9zxd5n2s62C,Maturnuwun Bapak 🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2024-01-24T14:29:09Z
Ugwuhfg4MV9Pq9gUT514AaABAg,jogja emang selalu asyiiiik pokok e,UC1dacO8k9rQgwiw3bm2rKyQ,@WarjoExplore,0,2024-01-15T13:10:34Z
9zYPX-g8-0y9zpEshP_HLK,@@TabsamsungA8bule nggenjreng” nyanyi pke gitar mungkin 😂,UC8reHpee1HLVZHVCIEVluTQ,@Yu_ni793,0,2024-01-21T08:14:51Z
9zYPX-g8-0y9zZ-JdqMUee,Setuju Kak👍👍... Makasih Kak.. Salam rahayu dari kota Jogja🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2024-01-14T15:31:45Z
UgxcLI997T8F0OIKMgZ4AaABAg,"Salam Rahayu wilujeng kagem Chanel terfavorit Jalan Amrita Yogyakarta, semoga makin maju makin sukses tercapai cita cita nya kagem Chanel Jalan Amrita  , selamat tahun baru 2024 doa kami insyaallah makin sukses dan maju njih  , met beraktivitas dari Surabaya menyapa maturnuwun🙏",UCi29VDXGBtMdXXQ0SPMrMsg,@bandsubandy2574,0,2024-01-15T05:22:25Z
9zYPf9bW5t59zZ-UyXC_u6,Terimakasih Kasih maturnuwun Bapak.. Salam dari kota Jogja Bapak.. Salam sehat dan sukses selalu🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2024-01-14T15:33:18Z
9z_PpAsxWWQ9zc7dLEKROq,Salam dari Jogja Kak.. Salam sehat dan sukses selalu di Jayapura 👍🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2024-01-16T06:01:27Z
UgxZNn93t9pMWMMMC794AaABAg,Hadir nyimak 🙏,UCy2hVkFEbAsxUf9clM7QfDw,@sugengsugeng4208,0,2024-01-15T04:33:44Z
UgwQHLvR__McknOGA1B4AaABAg,Jogja ngangenin,UCu6VEHDs7uqzSrnPolWiDow,@positivasi,0,2024-01-14T09:49:08Z
9zYPy5zBSvl9zZ1yOZOGhZ,@@jalanamrita ya jalan amrita,UCXMAZ_r-zwOVz4ZezfuhwIA,@zakabdijaktim,0,2024-01-14T15:54:56Z
UgyHVGh8cM60wAUr8-14AaABAg,merekam nya pakai kamera apa mas kalo boleh tau ?,UC6ipTol7U6S7Nw5WLFUA8Sw,@MasEgyyyy,0,2024-01-15T04:01:02Z
9z_L3SRLkQ29zc7XaNNNVC,Pakai kamera hp Kak... Hp Sams*ung🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2024-01-16T06:00:32Z
9zYPy5zBSvl9zZ-cxdeuXY,Waalaikumsalam wr wb selamat malam Mas Abdi.. Salam dari Jogja Mas👍👍😃.. Salam rahayu dan sukses selalu Mas🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2024-01-14T15:34:32Z
9z_Ke3XLH1v9zc7PGdg95W,Ide yang bagus Kak👍🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2024-01-16T05:59:24Z
9z_UNYSfwwG9zc8DKbGt6u,"Salam rahayu Bapak.. Maturnuwun sanget..salam saking Jogja Bapak... Selamat Tahun Baru 2024..semoga Bapak Subandy sekeluarga selalu diberikan kesehatan, rejeki yang berlimpah dan kesuksesan.. Amiin🙏🙏",UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2024-01-16T06:06:30Z
9za3-jY_PiL9zolB3WE-EF,"Sama kak😭ak tinggal di luar negri udah 6thn an sampai sempat bernadzar nanti kalau plg indo,kota pertama yg mau ak singgahi pasti jogja 😢entah kapan bisa ksana lagi.",UC7_cUPIAA0MSQ6ewWQ31L3w,@spirieto1,0,2024-01-21T03:46:36Z
9zYPX-g8-0yA-0TmGj7Cym,Sumpah NORAK kowe dab,UCX5RHA0t_EMq1WQO0z7qY5g,@fathurnuwundobb1402,0,2024-01-26T02:15:55Z
9za3-jY_PiL9zxcq6NLU4i,Salam saking Jogja Bapak.. Semoga bisa selalu datang ke❤ Jogja.. Salam rahayu dan sukses selalu🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2024-01-24T14:26:52Z
9za3-jY_PiL9zxcwi0SBDx,Wow luarbiasa Kak..salam dari Jogja👍🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2024-01-24T14:27:46Z
9zYPX-g8-0yA1PBCSBTWbv,"​@@Arjuno22-zw7cy.. Sudah mulai dirubah kog.. Yogya kota tempat Orang2 "" ngetest"" Prinsip... Dibbrp kawasan kota Yogya sudah mulai bergeser ""Tata Krama sopan santun"" ditengah kehidupan Anak2 kost... Tampilan berpakaian sdh melenceng( kawasan kost2an- menetap Krn kuliah), Lewat melintasi Orang2 yg berada disekitaran itu tdk ber etika lg( lbh bnyk yg tidak ada tata Krama ya)..., knalpot preng dll...",UC1KO2QcTGSOIUYnjVWiI-2A,@user-un6lb3nx8n,0,2024-03-25T09:37:25Z
