id,textOriginal,authorChannelId,authorDisplayName,likeCount,publishedAt
UgzNybbp9Ubi2S-7tOR4AaABAg,"Selalu tentrem & nyaman menikmati jalan2 virtual dgn Kakang+Mbakyu @JalanAmrita, penyampaian+tata bahasa serta instrumen musik nya enak didengar, sukses selalu buat @JalanAmrita, salam rahayu Kang/Mbakyu @JalanAmrita 😊😊🙏🙏🙏",UCAg7K4LZ9Qq-jt-TNRfJWTg,@bangpitung7840,1,2023-12-15T12:15:57Z
Ugzs5216yusWNNlVu-94AaABAg,Keren bgt kakak..,UCEoFr7vTc7gOwTj7JQ60ZJQ,@wahyonoshentiko5313,1,2023-10-12T09:56:18Z
UgyDN8cX2XDDrkvUKk94AaABAg,Kemarin lewat sana,UCFA0Ek8OXqAG8vzZTe3Wbdw,@tutinurhayati7780,1,2023-10-12T09:47:52Z
Ugx1eoPgEYOz8lzmTUt4AaABAg,Mntap❤,UCkM14fX0Kcz6rTNmWBwZ35w,@andiwisuda5773,1,2023-10-12T09:52:44Z
9vmto3YPIqo9vof3DinpId,Maturnuwun.. Terimakasih Mas Maulidinur.. Salam wisata salam dari Jogja salam sukses selalu🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,1,2023-10-13T16:47:32Z
Ugw3AcrZc_Ol-ZMvLFh4AaABAg,22:31 Dari maliaboro ke bk bintang❤,UCn0wAkTFsjDqXO1qBI-sDlg,@zullfardy28,1,2023-10-12T10:12:37Z
9vlO3vLGfJO9vm-aK_EzIV,Ya Mas Zullfardy terima kasih🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2023-10-12T15:57:58Z
Ugx0eKfZZ9w_trcSOFd4AaABAg,"sy paling suka dg content""nya jln Amrita....
sngt komunikatif jelas detail cara penyampaianya srt bhsny sngt luwes sekali jg informatif dg obyek"" terbaru....smg sll dbrkn kshtn jg keberkahan success sll....",UChGcYHd3XiLHkV0Ad-xENpg,@herimasgomasgo3635,0,2023-10-12T13:00:30Z
UgxnMnCMukZP084RR8R4AaABAg,Keren mas mbak...👍👍,UCDm1QOgI8uZAeJKvITG1Snw,@bambangmegasari8520,0,2023-10-12T16:53:09Z
9vm5uXPjgAY9vmq8Igd_gx,Maturnuwun Bapak Bambang.. Salam saking Jogja Bapak.. salam sukses selalu🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2023-10-12T23:45:52Z
Ugz7nv70iISSDnRSP5F4AaABAg,"Ke candi sojiwan dong mba,",UCfDzS17BSTesvblLOYqO0hg,@Pendi-li4dp,0,2023-10-12T16:38:51Z
9vm4GniP9Jr9vmq05AsLat,Maturnuwun sarannya Mas🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2023-10-12T23:44:45Z
UgxOuIpWi_DnD8NivB94AaABAg,nggunungkidulkulku sangatlah indah,UCEGrFlYQTdTBGT80o6FD1bw,@nurhayatisuwito814,0,2023-10-12T13:38:47Z
9vlkeyglAAu9vm0pnkb5Sn,Sipp 👍Gunungkidul ❤Handayani🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2023-10-12T16:08:49Z
UgyQ_qtIYoDHKND8WPV4AaABAg,"besanku asli palembang, klo  kerumahku pasti menyempatkan untuk singgah di bukit bintang, mereka sangat suka dan antusias",UCEGrFlYQTdTBGT80o6FD1bw,@nurhayatisuwito814,0,2023-10-12T13:27:16Z
9vljLabyVzq9vm0mi_0ItZ,Wow mantap Ibu👍.. Maturnuwun Ibu.. salam saking sederek Jogja🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2023-10-12T16:08:24Z
UgxdeOengonKNHYelM54AaABAg,rekomendet jalurnya....luarbiasa,UCC6-Q8VtvFgMQ_FosKmmJmg,@jokwiedchannel,0,2023-10-12T13:22:32Z
9vlObK1evsH9vm-wrcDuG6,Salam dari Jogja Kak Noer Cahyani.. Salam sehat dan sukses selalu di Bogor Kak👍🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2023-10-12T16:01:02Z
9vlgHTuzmk89vm0cUWHn2q,"Maturnuwun terimakasih banyak Mas Heri.. Salam dari Jogja Mas... Salam rahayu, salam sehat dan sukses selalu Mas Heri🙏🙏",UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2023-10-12T16:07:00Z
9vlLlBhD-cn9vm-J3oSlLn,Sipp Mas Tommy👍.. Makasih.. Salam dari Jogja🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2023-10-12T15:55:28Z
9vlObK1evsH9vlVdWq83B4,"Hadir ya mas, saya warga piyungan -+    500 m dekat Bukit Bintang tapi sekarang domisili di Bogor",UC_ZcXrFVsY0L1S-cfM1Mwfg,@noerchahyaniiii5065,0,2023-10-12T11:18:47Z
9vle9sCVCHv9vm0S7p13mB,👍mantap Mas Miftah.. Salam saking Jogja Mas.. Maturnuwun🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2023-10-12T16:05:27Z
9vlLnIAGlxt9vm-OTNBADk,Matur nuwun Mas Andi🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2023-10-12T15:56:12Z
9vlcwGKVD8Y9vm0OY7ymi7,Salam dari Jogja Kak🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2023-10-12T16:04:57Z
9vlRUCZgyEq9vm00JI4OVf,Sipp Mas Bro👍.. Salam sukses selalu🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2023-10-12T16:01:39Z
9vlMCPuUxx99vm6wO7GM6Q,@@jalanamrita masama kakak sukses sll🙏🙏,UCEoFr7vTc7gOwTj7JQ60ZJQ,@wahyonoshentiko5313,0,2023-10-12T17:02:09Z
9vl_mR_REEa9vm0LakcIWF,Salam saking sederek Jogja Mas Surya.. Salam sukses selalu🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2023-10-12T16:04:33Z
9vlMCPuUxx99vm-Vwuv5YS,"Matur nuwun Mas Wahyono, salam saking Jogja🙏🙏",UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2023-10-12T15:57:14Z
9vlVfpj6Ctq9vm0EwINtw9,Terima kasih  salam dari Jogja Kak.. Salam rahayu dan sukses selalu Kak🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2023-10-12T16:03:39Z
9vlObK1evsH9vm-mOtQMFP,Makasih banyak Kak Asri.. Salam saking sederek Jogja... Salam sukses selalu buat Kak Asri👍🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2023-10-12T15:59:37Z
UgwhZs3H8_M5jb1GIqF4AaABAg,Kalo malem jalannya ada penerangan cahaya ga pas nanjak itu?,UCbPGm8OJc2dcWq35dGz60wQ,@rizkyalriyandi866,0,2024-06-13T15:34:25Z
9vmyPRCWgbg9vofarYuNwf,Maturnuwun.. Makasih Mas Handaka🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2023-10-13T16:52:15Z
Ugx50i2RvqEMI9XpNnh4AaABAg,Dari malioboro berapa jah yah ke bukit bintang,UCIHWz9Awe3LG1W-GiyI9b6Q,@susidzhi3859,0,2024-04-20T15:35:07Z
Ugwdu4EJe8HApzErwEp4AaABAg,Bukit bintang dah lancar ni klihatanya gk terlalu macet jln nya,UCDRiEEPIy4mB0bV4vIJRjGA,@mbahhardichannel,0,2023-10-16T14:24:41Z
UgwMcDplqVoENHF0m_54AaABAg,Mantap jln2 jogja lg tdk membosankan 6 bln yg lallu sy ke sna ke daerah bukit breksi semoga bs ada rezeki ksana lgi...mohon doax 🤲🤲,UCvSONg5PfEaBwk6_O62HNag,@mardiannono2920,0,2023-10-19T02:22:51Z
UgysldKZA5fy5ySXYr94AaABAg,Perjalanan yang menyenangkan,UCyoegGq6bgBUccBU9u2oh6w,@mazabietchannel2042,0,2023-10-19T11:57:16Z
Ugzue4ExT_C04NZSwjx4AaABAg,Pakai kamera apa kak?,UCR82M_foaayWpKRIGGr9M3g,@IbrahimVatih,0,2023-10-20T10:31:22Z
UgxwngQ3uyqOHzaoNwJ4AaABAg,"Kereen  pemandangannya serasa sy jln ke Gunungkidul, sukses selalu bang...",UCfDuVThvQBtzgvBweanwCjg,@astutychannel1796,0,2023-10-21T05:57:44Z
UgwZqNuZh0tWBuqkWeF4AaABAg,Bang amarta .. pake kamera merk dan type apa bang buat nge vlog ini ?,UCwlRukZ8Zj4F3tCkrEq3sAQ,@Aanvindrana,0,2023-10-23T03:23:08Z
UgwK1X76fId17HdXq554AaABAg,Seharusnya jln disitu diberi trotoar untuk pejln kaki,UCHimfc9_2N1im06dFlfoMMw,@pengamatpolitik123,0,2023-10-24T15:23:06Z
Ugy0NXc0ClmzfZjle1t4AaABAg,"Keren review ny sngt interaktif, apa lg pas perjalanan ny",UCeZZi2RQgC7pyZNK8yLyzaw,@dds5261,0,2023-10-29T03:52:58Z
UgzfUV37gXJlDtEUVNt4AaABAg,Semoga bisa main lagi ke jogja,UCsg9flTMGFO-XCfwJ-G5ioQ,@Kenong88827,0,2023-11-01T16:42:40Z
Ugwsv6eyAkETKfCVVeF4AaABAg,Untuk bus 50 kursi apa bisa parkir di bukit bingtang..rencana mau wisata ke situ,UCvZ2TU2RnolpIwnqWc2c7IA,@paktom286,0,2023-11-03T06:49:56Z
UgzF81dggQ9UUuh6Tl14AaABAg,kereeen... ❤❤❤❤❤😂😂,UCpXPXVgHzRD3lTzyk9G6mxQ,@nastitiwulandari7645,0,2023-11-17T00:10:04Z
UgxmEKLgO_El1wGaLD54AaABAg,widihhh ada mamakkk,UC3sZW2Q0J9lILrTeOjH1Q-Q,@faranabilla9913,0,2023-11-17T04:26:00Z
UgzqerTrS1WBb70tUCl4AaABAg,kalau bawa mobil parkirannya di sebelah mana ya?,UCoxKTJZcDlDtZfuBLPe7Zmg,@BudhiSetiadi,0,2023-11-22T09:02:02Z
Ugz9dSwbRcNQnxf8ql14AaABAg,Ada hotel dg view bukit bintang tidak? Yg rekomen,UC5bB11INp_6DRhUtNs9l6-A,@aisyah.shidqia,0,2023-11-30T02:29:46Z
UgxGieIWezwvrA5yhFd4AaABAg,Jan gayeng tenan lur kahanan gunung kidul soyo apik kotane terutama perempatan siyono yg dulu ada patung kendang sekarang diganti tobong gamping kotane hampir mirip malioboro lur marahi kangen daerahku kapanewon purwosari,UC7LJvoZisHk9otYVQUwzwRw,@sugiartokembangan8945,0,2023-12-26T09:07:48Z
UgwNkqCulqFZGukf0hl4AaABAg,Orang kulon progo yg gk pernah tau daerah gunung kidul. Baru tau dr youtube😂😂😂,UCpmnW7Qw0GavpSoG5Teuq7w,@Aquakuk,0,2024-01-11T17:44:02Z
Ugw16VeNr0SaYhenMeF4AaABAg,Silahkan klu.ke.jogja singgah.dulu.dibukit bintang..suasanya yg.indah dari.pagi.sinrice..sampai.sore.sunsetnya .wouu..indah sekali..ada.bintang2 jatuh.😂,UCI32xgHqp_qQ16i0SZE9b5Q,@suprihantonew3890,0,2024-03-05T23:19:33Z
9vw85aMvPug9w-FWTOtUKd,Alhamdulillah sdh lancar Bapak🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2023-10-18T04:46:29Z
UgxFLB9QpLTbb4RBlFd4AaABAg,pake kamera opo toh mas jernih sekali,UCDwxZGnYK6h4SC3cYGp3q9g,@ejaaja86,0,2023-10-16T12:37:49Z
9vvwruLrrvo9w-FSCgbMrJ,"Actioncam Go*ro H*ro 11, hp Kak🙏🙏",UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2023-10-18T04:45:54Z
UgxVcN4PMhZabTrvae54AaABAg,Wooooww...jogya makin keren..jadi kangen jogya.....salam Rahayu jalan amrita,UCmYhZtxzTxkmyO0Tyhu233w,@HeriYanto-yo9du,0,2023-10-13T05:48:58Z
9vmze9XuqEg9vof7L3QXdU,Salam dari Jogja.. Makasih Kak🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2023-10-13T16:48:05Z
UgyrVhKVZgrayPJZb8Z4AaABAg,Ikut Jalan-jalan di jogja kapan bisa main dan ngevlog ke jogja,UCa6IQLWI0kvYBk1Ilfu4j1w,@DailyVlog80,0,2023-10-13T01:08:59Z
9vn1S4sAHtJ9vofJ_tKgw2,Njih Ibu.. Maturnuwun semoga sehat dan sukses selalu🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2023-10-13T16:49:46Z
UgyGzMJFnfjpVopJwZZ4AaABAg,"MBAKE SELALU TAHU INFORMASI BARU,MAKASIH, BACK GROUND KARAWITAN NGAK KENA HAK CIPTA",UCgO3BRjB153n2gyZecePm-Q,@sumarnidarsono7838,0,2023-10-13T01:33:25Z
9vnGKnj5z2f9vofLY8TeTq,Makasih banyak Kak Fina🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2023-10-13T16:50:02Z
UgxbNC2hRVHdXDWGtix4AaABAg,"fina pro audio hdr kak,, ❤❤❤",UCJZNYQQKLjD7307JhxcXPyw,@user-lz2ki3hl8q,0,2023-10-13T03:43:30Z
9vnUgn8x6cL9vofPKIztvj,Makasih banyak Mas Heri.. Salam dari Jogja Mas.. Salam rahayu dan sukses selalu🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2023-10-13T16:50:33Z
9vo4dwN2afb9vofQkt_McC,Makasih Kak🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2023-10-13T16:50:44Z
UgxBllZxdoJyagHUnc54AaABAg,"Hari minggu kemarin saya cuma lewat Bukit Bintang, ada agenda perusahaan tubing sungai Oyo dan Goa Pindul, terakhir ke Malioboro. 
Semoga sehat sukses selalu mas dan mba, salam rahayu",UC0HEitTPC9v6OgqMmcoK1Xw,@kasnoanziero,0,2023-10-16T02:47:44Z
UgwyVdK2WhUKU5PRKxJ4AaABAg,Pemandangan yang menyenangkan kawan,UCN5MXQNdOJ26DGNAAkyOixQ,@sampungchannel,0,2023-10-13T11:20:38Z
9voDY-U2GYi9vofX6INWPI,Njih.. Maturnuwun sanget Ibu Yuni.. Salam sehat dan sukses selalu Ibu Yuni👍🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2023-10-13T16:51:37Z
9vpILPo2snk9w-F7XgcEnF,Njih Mas Bro.. Maturnuwun sarannya👍🙏🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2023-10-18T04:43:04Z
UgzwsdWdMnOd87widfV4AaABAg,"Obat kangen, kalau boleh request keliling kotagede sekitarnya dong 😊",UCMOna-50RABmyp6gS__VeCQ,@rskypratama,0,2023-10-13T22:39:32Z
9vrVTEZsrtj9w-F8bhHGIH,👍👍🙏,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2023-10-18T04:43:13Z
UgwO93asVuD5cTzpnw94AaABAg,Ke Jogja tapi gak mampir ke bukit bintang,UCt1fBui53uR1BMmxBHLhCtQ,@CreatorDesa-vk2df,0,2023-10-14T19:12:41Z
9vutL1pjsjR9w-JIRnk2hx,"@@jalanamrita aamiin yaa robbal'alamiin, maturnuwun mas",UC0HEitTPC9v6OgqMmcoK1Xw,@kasnoanziero,0,2023-10-18T05:19:31Z
9vlLEf0EsGc9vm-4VWY3sp,👍👍 Salam saking sederek Jogja,UChQyLbuC86EliJbaUZnSecw,@jalanamrita,0,2023-10-12T15:53:29Z
