Comment_ID,Author_ID,Author,Text,Likes,Comment_Date
7255267877467620101,7131525777144906754,ibunegaracrist,kondisi jalan smpe tebing breksi naik turun tanjakan po gak ya?🙏,1,2023-07-13T18:44:58Z
7301719419084260102,6783118579501220869,gren.teaa_,Jalan arah masuk tebing nya gmn min?,1,2023-11-15T23:00:54Z
7252701129154528006,7091488501225358363,ditasuryaningtyas23,kemarin abis dari situu ihh cakep bgt,1,2023-07-06T20:44:48Z
7252990866707612422,6798830079306925057,ibnuhasan21,kemarin dari sana sore2...Kamis 6 juli,1,2023-07-07T15:29:04Z
7281269456498639622,6896024309044462594,chenillll,lewat ledoksari naik gunung dl...😀,1,2023-09-21T20:24:23Z
7260242948066378502,6759887911032767489,anaan577,"pernah kesana pemandangannya bagus,, dan jajanya lebih murah 👍👍👍",1,2023-07-27T04:30:53Z
7278098366630232837,7173012969067676698,monicaastriyani,Pernah njungkel diatas🤣,1,2023-09-13T07:19:18Z
7267189032978318086,6787158315899569153,wterfallyn,aku wingi ngopo ra rene yo,1,2023-08-14T21:45:13Z
7255569136876782342,6786119665494033409,sambalkecap_,@Lnabr🤙🏻:liburan wingi 🗿,1,2023-07-14T14:14:13Z
7284251748171301637,6953513080710415361,ratitibintari,"kengan gowes ,berapatahun yang lalu,",1,2023-09-29T21:17:15Z
7283419664474194693,7097941126929417217,yuliet_237,kaya dibali pantai pandawa,1,2023-09-27T15:28:42Z
7274943630044431110,7189250707752240154,sriningsih3750,aq hbis ke sana bln Agustus kemarin😀,1,2023-09-04T19:17:02Z
7253065912898470662,6838929551893677057,asn279,pernah ke sana puanasss pol....,1,2023-07-07T20:20:17Z
7260514207329223429,7074469026857092098,nitaartama,"baru pulang Minggu kemarin dr sana,,keren view nya 🥰🥰",1,2023-07-27T22:03:28Z
7259346091270357766,6524647473436704769,al_khanza,keren,1,2023-07-24T18:30:37Z
7281127091154862853,7104506388042253313,mr.sikel317,apa nama tempatnya min??,1,2023-09-21T11:12:05Z
7263331497610986246,6904995544046420993,ranyrafa08,brapa ya sewa jeep nya,1,2023-08-04T12:16:00Z
7267450453166834438,6906804650390488065,mimialessandro,bagus pas senja,1,2023-08-15T14:39:42Z
7274874877579592453,7167737402073056257,user4994613750,sdh pernah kesana 8 th yg lalu,1,2023-09-04T15:58:53Z
7260647415575888646,7092367269979931650,heri.santoso_,itu kok tebingnya pada hitam semua.saya pada waktu itu masih terlihat putih bersih,1,2023-07-28T06:40:26Z
7265092541505110789,6590888455743815681,wardiyan49,joss,1,2023-08-09T06:09:45Z
7259232725910569734,6964518286731330566,cak_ugenk,brp biayanya jeep ya,1,2023-07-24T11:10:41Z
7253262654444946182,6867723325243638786,sepenggalsenja,gass rene,1,2023-07-08T09:03:50Z
7274924337608852230,6786193107823248385,reyyynies,minn mau rekomendasi urutan tempat wisata di Jogja kalau dr Malang dongg,1,2023-09-04T18:02:10Z
7281984430431322886,7136726593099645979,cahaya_067,"q kesana 6bln yg lalu bos dr malang jam 6 pagi , nyampk breksi jam 3 pagi",1,2023-09-23T19:29:44Z
7269725577158165253,7171735394127922177,murtinii74,tadi siang dari situ pemandangannya mantappp,1,2023-08-21T17:48:25Z
7378539377184654085,6789634280277787650,siintaamelia96,waktu kesitu malam pas acara cb jadi ngga begitu kelihatan hehe,1,2024-06-09T23:21:29Z
7283496078766473990,7204401013695120386,mamauna22,@metaliaaaaaaa,1,2023-09-27T20:25:00Z
7253010657703756549,7181255648490669082,virgonandar05,di mana mb lokasinya dan tarif masuk nya brp,1,2023-07-07T18:00:35Z
7253038992366617350,7180857829124899845,tatuati_91,kok saiki watune pd item biyen waktu mrono ma bersih putih batunya,1,2023-07-07T19:53:44Z
7253018107857060614,7012854211982328833,santisusanti44941,sayang aku g naik k atas😌,1,2023-07-07T18:22:50Z
7282387614858478342,6830261012865860610,juleatthar,@atthar_belo,1,2023-09-24T20:43:36Z
7363257352419984133,6912991667252593665,aridelia1,kayane mrono panas bgt ya..,0,2024-04-29T18:59:21Z
7260370721985364741,6837365604110959617,sugengsutinem,kemaren tgl 23 hari minggu aku ke sana bagus sekali suasanya,0,2023-07-27T13:51:26Z
7293467914631185157,7117834999479403522,arhamfriancahya2002,Barusan sore Ke sana bang skrng aja msih di Yogyakarta,0,2023-10-24T17:20:46Z
7281607189104542469,6930767528370619394,pujiatiapzza3,wes tahu,0,2023-09-22T18:48:54Z
7327977291769856773,7256387835388412933,chochocaramel_sad,30april otw kesana 😁😁😁,0,2024-01-25T18:08:32Z
7321287298735244037,6542110323284049922,mahersiregar06,@billewzz,0,2024-01-07T16:34:16Z
7268207505338565382,6861400446281974785,putrinurmalita2,@Chocolatethings🤌🏼 @aulia,0,2023-08-17T15:37:25Z
7339471570032984837,7194485657271976961,dianklana3,no tlfune mas,0,2024-02-25T16:38:34Z
7281620137047524102,7123054280945746971,mamet.subagyo,Yen Delok mrono wedi ndak keplorot tibo,0,2023-09-22T19:05:17Z
